"LLLFL,EABLA,ILCCG",5,0.00,320.00,4.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,6.00,4.00,9.00,50.00,0.00,15.00,170.00,4.00,6.00,4.00,170.00,50.00,0.00,0.00,380.00,4.00,6.00,4.00,0,0
"LLDFB,FBLGE,HECLH",5,0.00,11.00,0.00,6.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,70.00,500.00,0.00,9.00,0.00,2.00,0.00,0.00,3.00,15.00,130.00,0.00,3.00,0.00,0.00,11.00,0.00,15.00,500.00,0,0
"DGJLD,LFHFL,GHGCG",5,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,3.00,0.00,0.00,0.00,0.00,380.00,3.00,0.00,380.00,0.00,3.00,0.00,3.00,2.00,2.00,0.00,0.00,0.00,3.00,0,0
"DCDAI,HLGLC,LAHAL",5,3.00,0.00,0.00,0.00,220.00,0.00,0.00,380.00,45.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,130.00,0.00,0.00,0.00,0.00,0,0
"ABHKD,LHLHI,HCIAH",5,130.00,0.00,0.00,0.00,500.00,0.00,0.00,500.00,0.00,3.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,3.00,0.00,0.00,0.00,0.00,1,0
"LKCLH,IILDC,DLBCD",5,50.00,0.00,0.00,50.00,0.00,4.00,50.00,0.00,4.00,0.00,300.00,0.00,0.00,45.00,0.00,0.00,0.00,4.00,40.00,0.00,220.00,0.00,6.00,0.00,4.00,4.00,0.00,0.00,500.00,0.00,1,0
"ELBCE,IHLGB,LCGLE",5,0.00,0.00,0.00,0.00,3.00,0.00,0.00,30.00,0.00,3.00,0.00,300.00,290.00,40.00,0.00,0.00,4.00,0.00,0.00,25.00,0.00,290.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,290.00,0,0
"ILEDA,DDLCL,LGDIF",5,11.00,4.00,3.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00,11.00,300.00,25.00,4.00,3.00,220.00,0.00,0.00,45.00,0.00,300.00,0.00,15.00,0.00,11.00,4.00,3.00,0.00,300.00,0,0
"LDCFL,ICLLE,FFCII",5,0.00,0.00,2.00,40.00,0.00,170.00,170.00,0.00,170.00,0.00,0.00,0.00,11.00,320.00,0.00,2.00,0.00,0.00,2.00,0.00,70.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,320.00,0.00,0,0
"LLFLB,EDBGF,LLCCL",5,0.00,70.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,130.00,40.00,18.00,0.00,0.00,18.00,170.00,130.00,6.00,40.00,320.00,0.00,0.00,18.00,9.00,130.00,6.00,0,0
"ILKBE,DIIEK,IALLC",4,0.00,4.00,0.00,50.00,4.00,50.00,50.00,50.00,4.00,50.00,0.00,0.00,300.00,0.00,50.00,0.00,11.00,0.00,0.00,50.00,0.00,300.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,300.00,2,0
"LLLFF,HFBLA,IAHCH",5,0.00,320.00,0.00,2.00,0.00,2.00,2.00,0.00,320.00,0.00,0.00,3.00,6.00,0.00,30.00,0.00,30.00,0.00,4.00,4.00,0.00,4.00,0.00,50.00,0.00,0.00,500.00,0.00,0.00,4.00,0,0
"LCLAC,HLCLL,DHDAF",5,3.00,9.00,0.00,170.00,45.00,45.00,170.00,0.00,170.00,45.00,3.00,0.00,9.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00,3.00,0.00,3.00,0.00,500.00,3.00,40.00,0.00,3.00,0.00,0,0
"HLFLG,EHHHL,LAEGD",5,0.00,3.00,0.00,500.00,3.00,3.00,130.00,130.00,3.00,3.00,0.00,0.00,30.00,0.00,3.00,0.00,290.00,0.00,0.00,50.00,0.00,30.00,0.00,70.00,0.00,0.00,3.00,0.00,0.00,30.00,0,0
"DGFGL,EBGBK,LALGL",5,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,0.00,380.00,0.00,3.00,0.00,0.00,0.00,4.00,0.00,380.00,1,0
"GLBGL,BBLAD,DLCDL",5,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,25.00,11.00,3.00,0.00,0.00,6.00,3.00,0.00,380.00,220.00,3.00,0.00,6.00,0.00,3.00,0.00,380.00,220.00,0,0
"LHLHL,GLDDD,JAIIF",5,3.00,500.00,0.00,220.00,0.00,50.00,220.00,0.00,220.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,25.00,3.00,30.00,0.00,0.00,0.00,0,0
