"IBFLK,CILIF,LLICL",5,0.00,0.00,50.00,300.00,4.00,300.00,300.00,2000.00,4.00,2000.00,40.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,4.00,0.00,2000.00,6.00,50.00,0.00,0.00,0.00,0.00,300.00,300.00,6.00,1,0
"LLILL,AALGH,LIDFD",5,4.00,2000.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,4.00,70.00,2000.00,220.00,50.00,0.00,0.00,50.00,220.00,300.00,320.00,4.00,300.00,0.00,0.00,50.00,4.00,2000.00,70.00,0,0
"IIIIL,HLLLA,LCDKB",5,130.00,2000.00,0.00,300.00,300.00,4.00,2000.00,130.00,2000.00,45.00,0.00,0.00,50.00,9.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,50.00,0.00,300.00,3.00,3.00,300.00,0.00,0.00,50.00,1,0
"LLLLI,BEIHA,LIDFH",5,0.00,2000.00,4.00,0.00,15.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,50.00,2000.00,45.00,50.00,0.00,0.00,50.00,45.00,300.00,50.00,4.00,500.00,0.00,0.00,500.00,4.00,2000.00,50.00,0,0
"ILLGD,LIIIL,BLBGE",5,2000.00,50.00,6.00,2000.00,0.00,4.00,300.00,0.00,300.00,0.00,50.00,50.00,50.00,0.00,4.00,6.00,6.00,380.00,50.00,6.00,50.00,0.00,4.00,6.00,2000.00,4.00,300.00,6.00,50.00,0.00,0,0
"LIIDH,IJAIE,LLLLI",5,0.00,50.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,4.00,4.00,50.00,2000.00,50.00,300.00,300.00,50.00,4.00,4.00,500.00,50.00,0.00,0.00,2000.00,300.00,4.00,4.00,0,0
"LLCLL,EHIBG,LLHGL",5,0.00,170.00,30.00,3.00,3.00,30.00,3.00,3.00,3.00,30.00,0.00,0.00,50.00,2000.00,500.00,9.00,0.00,0.00,9.00,500.00,2000.00,50.00,30.00,170.00,0.00,0.00,9.00,30.00,2000.00,50.00,0,0
"ALGLD,LAIDI,GLLLL",5,0.00,0.00,380.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2000.00,2000.00,0.00,3.00,15.00,380.00,2000.00,90.00,0.00,380.00,0.00,3.00,15.00,380.00,0.00,4.00,0.00,25.00,0.00,3.00,0,0
"FLHIG,LFIDL,ILLIC",5,2.00,2.00,300.00,2.00,0.00,18.00,2.00,0.00,2.00,0.00,2000.00,2000.00,2.00,300.00,18.00,4.00,2000.00,30.00,2.00,300.00,2.00,300.00,18.00,4.00,2.00,18.00,2.00,50.00,2.00,300.00,0,0
"LBLGL,FIILE,ICLCB",5,0.00,6.00,0.00,300.00,300.00,2000.00,2000.00,300.00,2000.00,300.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,130.00,0.00,0.00,0.00,0,0
"LAELL,ILIID,EILDE",5,300.00,0.00,0.00,300.00,15.00,2000.00,2000.00,0.00,15.00,15.00,300.00,0.00,0.00,0.00,75.00,0.00,0.00,4.00,4.00,0.00,300.00,0.00,50.00,0.00,4.00,300.00,0.00,0.00,2000.00,0.00,0,0
"LGHBL,HCLIF,LLILI",5,0.00,3.00,2000.00,9.00,0.00,0.00,9.00,9.00,0.00,0.00,30.00,0.00,90.00,130.00,3.00,130.00,0.00,130.00,500.00,3.00,30.00,380.00,2000.00,3.00,0.00,0.00,3.00,2000.00,130.00,90.00,0,0
