"JEAAA,BDBID,ALJDE",0.00,0,0
"ACCCB,GBHEA,BLEJG",0.00,0,0
"AJFBG,BDLLI,AAJJJ",0.00,0,0
"FBGBA,AHLLL,JADJC",0.00,0,0
"JLHAE,AGIII,FLECC",0.00,0,0
"BLJCD,AAHHL,CCAAA",0.00,0,0
"BLGGH,DBJJJ,AEGAA",0.00,0,0
"DJJJL,EEHEC,AFCGL",0.00,0,0
"ECCHJ,LDJDF,EAEEE",0.00,0,0
"CJBJC,LDAAA,AAJBI",0.00,0,0
"CAELB,BELFJ,AIAAA",0.00,0,0
"AIAAA,BBDEH,JLFFD",0.00,0,0
"EAAAL,ABLJA,GJBAF",0.00,0,0
"DCFLA,BDAFL,CJJJD",0.00,0,0
"CCAAA,LJCEL,JDFBA",0.00,0,0
"ECCCB,LBADL,CGGCG",0.00,0,0
"IDBFC,LEALF,ABBBC",0.00,0,0
"FEGDF,LJDJJ,IBBBL",0.00,0,0
"EEFCG,FAJLI,EDDDA",0.00,0,0
"CCJCJ,EJLLL,CBGBA",0.00,0,0
"FAAAL,JBJEF,BLIGI",0.00,0,0
"EAFFF,BEGGG,AAJJJ",0.00,0,0
"DBBCA,CJLLL,EAABA",0.00,0,0
"AEEEC,CBHCG,BCGLA",0.00,0,0
"LDEEB,BJCJE,FALLL",0.00,0,0
"EGBLA,FFHJG,ACCCH",0.00,0,0
"LACCC,BEFLG,AIBHJ",0.00,0,0
"IEEEJ,BBGLF,JLAAG",0.00,0,0
"BLFFF,JJBHE,CACDC",0.00,0,0
"DAAAC,GJBJL,BAGCA",0.00,0,0
"CJACE,JDDAH,HABBB",0.00,0,0
"JCDHC,FDBCH,HAAAG",0.00,0,0
"EAFGB,CDDDL,IAGFC",0.00,0,0
"FFDDD,LJBJJ,BEADH",0.00,0,0
"BBAAA,ICJIF,CLELB",0.00,0,0
"JAAAF,BDFEJ,EJAJD",0.00,0,0
"DEGLI,AAFEA,GECCC",0.00,0,0
"AJBBG,EAHCC,JBBBA",0.00,0,0
"AGJFB,HCABE,JDDDL",0.00,0,0
"BLDHA,IAAAB,CFJBG",0.00,0,0
"BAFFC,IHLLL,AGEAE",0.00,0,0
"ELIAC,DCCCF,AJLJH",0.00,0,0
"FDAAA,CJELF,JAIEJ",0.00,0,0
"AELCE,EJJLD,BBEEE",0.00,0,0
"CEJJJ,DBCLB,JAHEG",0.00,0,0
"BCADA,AFLLL,CBJJC",0.00,0,0
"FLABF,JHGCC,BAAAG",0.00,0,0
"ABAFD,BDFCL,GAAAB",0.00,0,0
"DELLL,LABAC,BCJCE",0.00,0,0
"LACBJ,JJLLL,CDAED",0.00,0,0
"BCGGG,AAEAE,GEAEL",0.00,0,0
"IDFFF,JCBCA,BAFFG",0.00,0,0
"ADIBA,CGEFC,BHAAA",0.00,0,0
"GJHJF,FAAAJ,BEEBG",0.00,0,0
"CLEEC,AJJFB,LLLJH",0.00,0,0
"EAIFG,LCAAA,BEGGL",0.00,0,0
"ELBBF,DDJJJ,BJCBL",0.00,0,0
"DAFFF,JFILL,EJCAE",0.00,0,0
"JGABJ,BBDAL,CEEEG",0.00,0,0
"BAAAB,LCFJG,HAJBJ",0.00,0,0
"DGBBB,BECJA,IALIL",0.00,0,0
"AABBB,CJEEG,ALGFH",0.00,0,0
"ALBFA,JEEEB,DLBAA",0.00,0,0
"CGFFC,GFAAA,JABDG",0.00,0,0
"LBAEH,BFCJD,LBAAA",0.00,0,0
"JEEEJ,BFBLC,FBABH",0.00,0,0
"CJJJE,EBAIB,JEJBH",0.00,0,0
"CEJJJ,EABDG,ALIAC",0.00,0,0
"JLHFI,FCJJJ,DEFLA",0.00,0,0
"BHICA,DFLLE,JAAAF",0.00,0,0
"JIFFF,EEHAA,LAGLC",0.00,0,0
"EBBBA,CAFJH,BJCDA",0.00,0,0
"DACAF,ABEEE,BAFCA",0.00,0,0
"CJGAG,ICFJF,CLAAA",0.00,0,0
"JCBBB,LAGDJ,CDIBB",0.00,0,0
"AAGAF,LFCCC,ADEJA",0.00,0,0
"EADDF,ACBGE,DAAAI",0.00,0,0
"ADAAA,BBEIJ,CAABH",0.00,0,0
"JAAAC,EHJDE,ALEBA",0.00,0,0
"DGCDA,LJLJG,CABBB",0.00,0,0
"CLFFF,DGCCD,FCBBC",0.00,0,0
"JGIJG,CBCCC,EDFJL",0.00,0,0
"BFEDL,DAJJA,ABBBG",0.00,0,0
"CILFF,LJJJL,BBGLE",0.00,0,0
"AFAAA,CCBJL,BFLEC",0.00,0,0
"AEEEC,GCGDG,BGBGD",0.00,0,0
"CJAEB,FDHCD,JAJJJ",0.00,0,0
"JLBJG,EDCEA,JAAAF",0.00,0,0
"EDAAA,GCFCH,ADBBF",0.00,0,0
"EIBBA,AJJJC,DFDFJ",0.00,0,0
"EAAAJ,ABJGF,LFADI",0.00,0,0
"BCLLB,EGAAA,AJEBB",0.00,0,0
"ACABJ,DBLLL,AAJCA",0.00,0,0
"GECFD,CCJJJ,BEEAL",0.00,0,0
