"ALHFF,JJJJG,CACEC",0.00,3,2
"BAEAE,JJJJA,KBBCF",0.00,0,2
"IFJFC,AJIJK,JILDL",0.00,0,2
"EBBHG,CJAJB,JEJIE",0.00,1,2
"JABCA,CJAJK,BBJAL",0.00,0,2
"JAJCK,CJCJE,BKALI",0.00,1,2
"JCEBE,FJJJH,DACBL",0.00,1,2
"JAJFC,AJBJF,ECEBG",0.00,0,2
"JJJJB,DBABA,CELFD",0.00,0,2
"BFLBE,JJJJG,BAAEA",0.00,2,2
"JFEDC,BJHJA,ALJHH",0.00,0,2
"HBJBJ,LJKJG,JEBDA",0.00,0,2
"BLAHB,AJFJK,JFJIC",0.00,1,2
"GEBBJ,DJCJL,JBJCF",0.00,1,2
"AEALJ,BALBI,JJJJD",12.00,1,2
"AKABA,BJCJJ,JBJBL",0.00,0,2
"DACCD,JJJJL,ELAHJ",0.00,0,2
"JJJJA,ELEAL,JEBBI",18.00,2,2
"JEAHL,BJCJI,KCJID",0.00,1,2
"JAILD,BJJJA,LALKC",4.00,1,2
"AAJDL,HJBJA,JEACL",0.00,0,2
"JJJJG,BCFAI,JBBDG",0.00,1,2
"LEEFC,JJJJF,BBADA",18.00,1,2
"JBDFF,FJJJG,CAAEJ",0.00,0,2
"GHJBJ,EJAJA,JAHGB",0.00,2,2
"BHJAD,AJGJK,JCBCH",0.00,2,2
"JEGLG,LJAJB,ABJEF",0.00,0,2
"JJJJF,ECGLJ,JLEJA",0.00,0,2
"ADBDL,LBAAA,JJJJG",0.00,1,2
"JJJJD,DBBLI,CLAFB",0.00,1,2
"HEJBL,GJAJE,JIGDC",0.00,1,2
"JCLAB,EJEJL,LFJAG",0.00,1,2
"EFELH,KJJJL,JCGEK",0.00,0,2
"FBAAE,BJJJL,JAFIK",0.00,0,2
"JJJJE,LCCLL,CAAEJ",130.00,1,2
"BBFAA,AJJJD,JFEKF",0.00,0,2
"JBJEA,DJHJD,CAABL",0.00,1,2
"JDDCB,FJJJL,GAEEA",0.00,0,2
"AAABA,IJEJK,JEJFG",4.00,0,2
"BECAD,AJJJK,JLKGA",0.00,0,2
"BIKEJ,JJJJH,LLEBG",18.00,0,2
"JJJJI,EFEAK,BLCBF",0.00,0,2
"DEHBF,HJJJG,JFCLA",0.00,0,2
"LBBBJ,AJJJH,JKBFD",25.00,0,2
"EAKHL,AJJJK,JBLEB",0.00,1,2
"EEEHG,FJLJL,JEJFD",18.00,1,2
"JCJBG,EJEJC,AAFIE",0.00,1,2
"GCACA,IJKJL,JDJBF",0.00,0,2
"JJJJA,ABKLC,CFJCG",0.00,0,2
"CABCF,JJJJH,AAHLI",0.00,0,2
"ALJCA,CJHJG,JEGCB",0.00,1,2
"JCJEG,FJBJA,DELCC",0.00,0,2
"JEJED,LJKJE,KFBBB",0.00,1,2
"LAFAC,GJJJB,JEAAK",0.00,0,2
"JAAGC,FJLJH,CAJAL",0.00,0,2
"EBJGJ,GJGJA,JDALL",0.00,0,2
"JAGAJ,LJJJC,AAALA",80.00,0,2
"JJJJF,DCADI,ALDHG",0.00,0,2
"DKFAK,BFAGA,JJJJG",0.00,0,2
"JJJJA,EBKDL,BEJCB",0.00,0,2
"ABCBK,KJJJC,JHIBA",0.00,1,2
"FCLLF,AJJJL,JLACG",0.00,0,2
"FBABA,DJGJF,JBJDD",0.00,1,2
"JDCDB,BJJJF,ABAKG",0.00,1,2
"JLJCG,LJEJI,BEHBL",0.00,0,2
"JBIEE,EJBJD,DAJDC",0.00,0,2
"BAKCD,AJJJH,JFGDG",0.00,1,2
"JLEAA,EJJJL,LAEKE",0.00,0,2
"CAECC,DJIJK,JLJLC",0.00,0,2
"CAAEA,ABLCI,JJJJB",0.00,0,2
"EAFAA,AJJJB,JLGCL",0.00,1,2
"LIGJK,BCAFE,JJJJA",4.00,1,2
"JAAAE,LJDJG,AAJHJ",0.00,2,2
"ECECI,ADDHC,JJJJF",0.00,0,2
"BHAJL,AAIAF,JJJJC",0.00,0,2
"DBAAA,JJJJK,LEAEL",0.00,0,2
"LIFLF,BJBJE,JHJIG",4.00,1,2
"JJJJD,AALAA,BCEBL",80.00,2,2
"JAELF,BJJJL,ACBKJ",0.00,0,2
"JAJDG,BJCJA,FAGBD",0.00,1,2
"ABBBL,KJGJE,JDJEL",0.00,0,2
"JJJJC,KCKBJ,ABEJA",0.00,0,2
"CAFCD,JJJJB,BDCHG",0.00,0,2
"JBKBB,DJJJF,LBGAC",0.00,0,2
"BFHFJ,JJJJE,KAFAA",0.00,0,2
"BAAIL,AJJJF,JELBG",0.00,0,2
"JDCLF,EJJJL,JEIAI",0.00,1,2
"HBJGA,FJCJK,JFHLI",0.00,1,2
"JJJJF,DAFAE,BBACJ",0.00,0,2
"JJJJG,EEFED,LDCLB",0.00,1,2
"KAKAJ,JJJJA,BLAHB",0.00,0,2
"JFJBA,EJLJH,AKJHC",0.00,0,2
"JFGFA,FJAJF,LAJIG",0.00,1,2
"DDKAA,ALGDF,JJJJB",0.00,0,2
"JDJAK,BJDJH,GBLGF",0.00,1,2
"AALBC,JJJJD,LBGGG",4.00,0,2
"JBFDI,BJJJD,FKLBJ",0.00,2,2
"JCDFK,EJJJB,CCGDF",0.00,2,2
"JLJHK,AJAJB,JBCFC",0.00,0,2
"JDJGC,AJGJK,BALEE",0.00,1,2
"LBAAC,CJJJG,JACFE",0.00,1,2
"JAJEG,CJAJJ,LLLAK",20.00,1,2
"FCBAL,EJLJJ,JLJIA",0.00,1,2
"JLHFG,BJCJC,EAJAJ",0.00,0,2
"JDCFH,KJBJE,EFJAF",0.00,0,2
"JLJLF,KJLJA,EAEBK",0.00,3,2
"JJJJH,FALCE,KBEFK",0.00,1,2
"JAFHC,DJBJK,CIJCD",0.00,0,2
"JCLCB,LJJJL,EIAFA",0.00,0,2
"AAAHL,CJJJE,JGBBF",4.00,0,2
"BLGBG,AJJJL,JAACA",0.00,0,2
"JAJCF,AJAJC,IBBCA",0.00,0,2
"CDJGL,AJHJJ,JAEKF",0.00,0,2
"JEBKD,FJJJL,GFGCA",0.00,0,2
"LCDFJ,KJKJC,JAJGF",0.00,0,2
"JJJJG,ACDCD,LLLLK",35.00,1,2
"JJJJC,CDLLD,ECCGH",0.00,0,2
"JJJJL,FCBDA,DGALC",0.00,0,2
"BCCEF,ADDCE,JJJJD",0.00,0,2
"ADEDL,CLABJ,JJJJD",8.00,0,2
"GAALH,AEFEL,JJJJC",0.00,1,2
"JJJJL,ACFHB,CAALL",0.00,1,2
"JJJJI,EHCBK,ILAGF",4.00,1,2
"ABJGL,EJFJC,JEACF",0.00,0,2
"IBCDA,EJBJC,JBJLA",0.00,2,2
"JCBLF,BJCJA,EAJCE",0.00,0,2
"BCJCG,GJBJD,JHHAK",0.00,0,2
"JJJJL,AALAB,HCJID",20.00,1,2
"ABAIA,DJEJG,JGJDL",0.00,2,2
"JCAEE,CJDJA,FLJGI",0.00,0,2
"JJJJK,EEKBD,CCLLF",35.00,2,2
"JEHDG,AJAJD,FCJBF",0.00,0,2
"JADDF,CJJJK,JLADE",0.00,0,2
"JBABE,DJKJB,GLJDH",2.00,2,2
"ELALC,BJJJD,JABBA",0.00,0,2
"CCBBD,KDAAF,JJJJH",0.00,1,2
"JJJJH,KLELL,JAGBA",0.00,0,2
"JDJFF,AJAJI,LAGBA",0.00,0,2
"JBJEF,BJAJL,DALCJ",0.00,0,2
"HKAAD,JJJJF,ACAEC",0.00,0,2
"BLFLD,AJGJA,JBJBL",0.00,0,2
"JEJDF,LJEJJ,KBFEB",0.00,0,2
"JHEEL,CJFJF,JGJAG",0.00,1,2
"JGJAC,HJEJF,FBFFC",0.00,0,2
"JJJJB,KLFDL,BELCJ",5.00,0,2
"GEAAE,BJGJG,JAJDL",0.00,1,2
"ICLKF,AAABL,JJJJB",4.00,0,2
"JJJJI,KLALB,LBFAL",260.00,0,2
"ABCDF,DLBAL,JJJJF",0.00,0,2
"JFGDG,LJDJA,GLJAF",2.00,0,2
"AAILD,DJLJK,JBJAA",0.00,0,2
"JEJBD,FJBJA,ACLAB",0.00,1,2
"JBABG,CJJJL,FGBFB",0.00,0,2
"DBAHA,EJDJE,JAJDH",0.00,1,2
"DACBL,EJJJG,JLLLK",0.00,0,2
"LCEAG,JJJJE,ABAEJ",0.00,1,2
"LDALK,AJJJC,JCAAA",0.00,0,2
"ACFBG,FJAJB,JCJBL",0.00,1,2
"KBFBD,AADLC,JJJJK",0.00,1,2
"AHJEI,EJAJJ,JHEDD",0.00,0,2
"JCLLF,LJJJC,ALEBD",0.00,0,2
"LBEAB,DJJJJ,JGACC",0.00,1,2
"KAJLF,LJKJB,JBFDA",0.00,1,2
"JEACA,EJJJL,AEEHF",0.00,2,2
"DAALE,JJJJL,EALLD",0.00,0,2
"ALHLB,FJAJA,JBJBF",0.00,2,2
"JCJFB,LJAJH,CAIIJ",0.00,0,2
"BGLFJ,LLHLL,JJJJB",475.00,1,2
"JDJBA,GJAJG,FADGC",0.00,0,2
"FCFBL,LJCJJ,JAJDK",0.00,0,2
"CFLAL,FJAJA,JBJFF",0.00,1,2
"JAJDC,AJGJG,LEDCH",0.00,1,2
"BBBAB,KJGJA,JCJLL",5.00,2,2
"DFACF,EJLJG,JLJDB",0.00,1,2
"GLAGH,JJJJF,BDLAA",2.00,0,2
"JFLAD,LJJJA,BKLEL",0.00,0,2
"CBBBE,BJIJL,JAJAI",0.00,0,2
"JAJEA,AJFJE,LALAG",20.00,1,2
"JAFED,EJJJB,BFHLA",0.00,0,2
"FAAGH,BJBJI,JCJFA",0.00,1,2
"HACKA,ACEBL,JJJJG",0.00,0,2
"LCEJA,IILLI,JJJJC",2048.00,0,2
"AJBGL,GEEFA,JJJJD",0.00,0,2
"DAACJ,JJJJF,AEABA",0.00,0,2
"HDBEC,BJLJH,JBJLG",0.00,0,2
"EDLAL,BJJJD,JFLLB",0.00,1,2
"JJJJK,DBKDE,CJBLA",0.00,1,2
"BAILD,EJJJB,JFEDG",0.00,0,2
"JAJBK,GJGJC,FAHAA",0.00,0,2
"JJJJG,FBHAL,JEAGF",0.00,0,2
