"ADKAA,BECLC,KAKCK",0.00,4,0
"LBKKA,AKAAF,DLEKB",0.00,4,0
"JCFKK,DLALH,KBFEK",0.00,4,0
"KHKDK,EFJGD,BDIDK",0.00,4,0
"AKHCJ,KCCJF,CKAFK",8.00,4,0
"FKKJH,KAFBA,JKLCI",0.00,4,0
"KLCKJ,CCEIK,BEKCA",0.00,4,0
"AKJBB,EBKKJ,CIABK",0.00,4,0
"EEEBK,KBBLA,ADKEK",18.00,4,0
"KKFCF,JLJAA,CKAKL",0.00,4,0
"HAKHF,LKAKD,BHLJK",0.00,4,0
"BCKBC,JKJAK,CEKLL",0.00,4,0
"KJKIA,BCJBL,AEKEK",0.00,4,0
"KJKEA,JGADB,FFBKK",0.00,4,0
"DKDAK,BAKLL,CGAAK",0.00,4,0
"BBBKK,JKHDF,CCLAK",13.00,4,0
"LJCKI,BKKCC,LAJBK",0.00,4,0
"KBFBK,LCJKB,BBKDH",0.00,4,0
"JFCKK,BEALA,ALKGK",0.00,4,0
"BKEBK,LCKGG,GADCK",0.00,4,0
"JKAKH,DEBAL,CJFKK",0.00,4,0
"BCCLD,KDBCB,ILKKK",4.00,4,0
"AAKFJ,KEACH,CBKEK",0.00,4,0
"AFKLL,IECKK,DBKFL",0.00,4,0
"LGLJB,KBKKE,EABJK",40.00,4,0
"JAFBK,ABJCA,CKKKE",0.00,4,0
"KBLEK,AEDKF,FFEHK",0.00,4,0
"KDKCK,ALJBJ,JIKEB",0.00,4,0
"KKCLF,ELFDB,DKBKA",0.00,4,0
"LKGJK,DJKKJ,HLEAL",3.00,4,0
"KGKAK,ELDJG,LAKGI",18.00,4,0
"BKEAK,AAADG,FLGKK",4.00,4,0
"AFHBK,KAJKF,JJAFK",4.00,4,0
"JACAL,DKFKA,JBKJK",0.00,4,0
"HEBFK,BAACA,KLKBK",0.00,4,0
"JJCEK,AEEAJ,EKKCK",18.00,4,0
"DBKAK,AABKH,BCAAK",0.00,4,0
"DLKDD,AKGBK,LEAKA",0.00,4,0
"EJBHJ,AAAIA,KJKKK",4.00,4,0
"CKKJK,BCCBF,ALKIJ",16.00,4,0
"BKBBK,JFLLE,KKECA",0.00,4,0
"EEKDK,GBJBF,LDKKG",0.00,4,0
"IAKGL,KCFBJ,CDCKK",8.00,4,0
"JECIL,IDKKF,KLGAK",0.00,4,0
"LLKEL,KAAKE,CIKHF",8.00,4,0
"KAALC,JFCCG,KKKBI",0.00,4,0
"AELKK,KAJDI,AEKFE",8.00,4,0
"LHKKH,GJDBJ,KABKA",3.00,4,0
"KEBKA,LLIBK,CJBKG",45.00,4,0
"JCDDF,KBKKK,AFBHL",0.00,4,0
"KABDK,BDABC,LLKAK",0.00,4,0
"KJECL,JALAJ,KKAHK",0.00,4,0
"KGLKJ,JKJJI,KFADF",0.00,4,0
"KGIIE,AALJG,LCKKK",8.00,4,0
"DKCFK,ECKCE,AEADK",0.00,4,0
"FKABL,LIEKJ,CJKGK",4.00,4,0
"EBKJK,GJCBI,CEAKK",0.00,4,0
"CEKLK,JKDAH,GDBBK",0.00,4,0
"GKHKL,HCKJK,BAEBA",0.00,4,0
"AKKBE,BEBKB,JAIHK",0.00,4,0
"JBKGK,CKJAH,AJIKC",0.00,4,0
"LAKKA,KEAAJ,CALKA",18.00,4,0
"CGKAK,KIAEF,ECIFK",0.00,4,0
"HKCIJ,BEAAI,LAKKK",0.00,4,0
"KFEKH,GEJEK,EAAKB",70.00,4,0
"KBICK,FJEFD,BBKAK",0.00,4,0
"BJKKL,KGCJK,ABLAF",0.00,4,0
"LDKAD,KAEKJ,AJKFA",0.00,4,0
"KGJJD,BDFAI,KKIKC",0.00,4,0
"EKJKI,GEKHD,AAAGK",4.00,4,0
"AECKH,ELEEK,KCAKD",74.00,4,0
"DLABK,BKKFL,CAAAK",0.00,4,0
"FEGLA,KDEKB,GBKBK",0.00,4,0
"LLKKK,AKGAA,DLHDJ",0.00,4,0
"JLKCF,GKIAG,LEKFK",0.00,4,0
"KAKDG,ABBKB,JFALK",0.00,4,0
"KEKKA,DBLHD,AAKEI",0.00,4,0
"CABGJ,KCKKF,AJJBK",0.00,4,0
"JBKKC,KJIEF,BEKBE",0.00,4,0
"JDKBK,KGLKL,BHHBG",0.00,4,0
"KKBHK,GJFJL,KLLBB",0.00,4,0
"JBEKF,CJKCI,KDBLK",0.00,4,0
"KBKFB,AKBJL,KLEAD",0.00,4,0
"CLAKF,KBKCC,CFEKF",0.00,4,0
"LAALH,CFEKK,EKKCL",20.00,4,0
"BJKBC,GKCLK,CAAKA",0.00,4,0
"KKAAF,BCICL,KBFEK",0.00,4,0
"JIBBK,KALKA,DLBAK",0.00,4,0
"AAKBK,HKBAI,LAFKF",0.00,4,0
"KFFKK,AEEAA,JJKBE",0.00,4,0
"LFLEK,KGJCC,BEKBK",60.00,4,0
"BCAAK,KDDJA,DBKBK",13.00,4,0
"JEKLL,ACLAK,JAKKH",0.00,4,0
"LJAKK,AKFJG,CBAFK",0.00,4,0
"AAKIG,KCLLL,AAKKE",0.00,4,0
"JEEKC,CCKAJ,BEBKK",0.00,4,0
"CAKKL,KCEEJ,LAKAL",0.00,4,0
"KIKDI,FHABL,JFKKB",0.00,4,0
