"IAAFL,LCGGA,IIILC",5,0.00,0.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,4.00,0.00,4.00,0.00,1000.00,0.00,0.00,0.00,0.00,45.00,4.00,0.00,0,0
"LLCHH,HELJG,BLKLD",5,0.00,8.00,0.00,13.00,0.00,0.00,13.00,0.00,0.00,0.00,200.00,200.00,165.00,5.00,0.00,0.00,3.00,3.00,25.00,0.00,200.00,40.00,0.00,0.00,0.00,0.00,8.00,0.00,500.00,40.00,1,0
"HDLJG,ILELL,HBGCC",5,4.00,0.00,0.00,3.00,200.00,3.00,3.00,3.00,200.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,4.00,0.00,0.00,0.00,0.00,0,0
"AFBFG,CICIK,ILLBL",5,0.00,0.00,45.00,0.00,4.00,0.00,0.00,4.00,0.00,1000.00,8.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,350.00,0.00,0.00,1,0
"DIJFL,BLIAE,LFDLB",5,0.00,0.00,0.00,0.00,0.00,10.00,0.00,45.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,350.00,0,0
"LEHFL,AILIC,BEEGK",5,0.00,0.00,0.00,350.00,0.00,4.00,1000.00,0.00,4.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,1,0
"CLGHL,BALAG,IEELH",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,350.00,0,0
"DHHFL,BJJLH,LLIIA",5,0.00,0.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,32.00,0.00,0.00,0.00,1000.00,0.00,3.00,0,0
"LIIII,IAJDJ,LEGBB",5,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,350.00,0.00,0.00,45.00,0.00,0.00,4.00,0,0
"IILLL,BJJAC,LCBKG",5,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,8.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,350.00,0.00,0.00,45.00,0.00,0.00,4.00,1,0
"LICLB,DALEC,CIHFI",5,0.00,4.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,350.00,0.00,0,0
"LCLBI,JLFLG,BEBEF",5,0.00,8.00,0.00,100.00,40.00,40.00,100.00,0.00,1000.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0,0
"ABAFB,LLILL,FAFCG",5,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,70.00,230.00,0.00,0.00,0.00,0.00,0,0
"IILLE,KHGIC,CLFAL",5,0.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,8.00,0.00,0.00,45.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,1000.00,0.00,4.00,0.00,1,0
"IFAIL,BGLEI,GLKDB",5,0.00,0.00,2.00,0.00,2.00,0.00,0.00,25.00,0.00,2.00,5.00,0.00,0.00,25.00,0.00,2.00,0.00,0.00,4.00,0.00,350.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,1000.00,0.00,1,0
"LBEKI,CDDLL,DLLIF",5,0.00,0.00,10.00,165.00,0.00,40.00,40.00,40.00,0.00,40.00,0.00,0.00,0.00,10.00,5.00,0.00,0.00,0.00,13.00,0.00,10.00,0.00,1000.00,0.00,0.00,0.00,0.00,40.00,10.00,0.00,1,0
"DEBEB,IILLD,LGDGI",5,350.00,0.00,2.00,0.00,4.00,0.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,4.00,4.00,0.00,2.00,0.00,13.00,0,0
"AEGGE,FIALB,ILLFL",5,0.00,0.00,45.00,0.00,4.00,0.00,0.00,4.00,0.00,1000.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,350.00,4.00,0.00,0,0
"LIIII,IEHDC,LCJCD",5,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,350.00,0.00,0.00,45.00,0.00,0.00,4.00,0,0
"LCHID,ELILH,IADGB",5,0.00,0.00,0.00,350.00,4.00,165.00,350.00,350.00,200.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"ILIFD,ECCIE,GIBLL",5,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,350.00,2.00,4.00,2.00,4.00,2.00,0.00,0.00,1000.00,0.00,4.00,2.00,0,0
"EBGDF,LLLIL,IBADD",5,1000.00,0.00,0.00,13.00,4.00,0.00,13.00,350.00,0.00,4.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,4.00,0.00,0.00,0.00,0.00,0,0
"LJCDL,ALLIC,CCBDI",5,4.00,0.00,0.00,350.00,8.00,5.00,1000.00,8.00,8.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0,0
"HLFJH,FIIEG,ICJLI",5,0.00,3.00,0.00,0.00,4.00,0.00,0.00,45.00,0.00,4.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,4.00,0.00,350.00,0.00,4.00,0.00,0.00,3.00,0.00,0.00,1000.00,0,0
"LGLBE,HLHLG,DGEAE",5,200.00,25.00,0.00,200.00,40.00,190.00,200.00,0.00,190.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,25.00,0.00,2.00,0.00,2.00,0.00,200.00,3.00,140.00,0.00,2.00,0.00,0,0
"IJFLA,DCAKF,LILIL",5,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,350.00,0.00,0.00,0.00,0.00,45.00,4.00,0.00,1,0
"IDFGH,LLLLF,FJADB",5,230.00,0.00,0.00,350.00,100.00,4.00,350.00,100.00,4.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.00,15.00,0.00,0.00,0.00,0.00,0,0
"GICLH,FFKIG,LLIEL",5,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,2.00,1000.00,2.00,4.00,2.00,4.00,0.00,0.00,0.00,350.00,2.00,4.00,1,0
"BICLI,LCBCL,ELLIA",5,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,4.00,0.00,0.00,0.00,0.00,1000.00,8.00,0.00,0.00,40.00,0.00,5.00,0.00,110.00,110.00,0.00,13.00,40.00,0.00,0,0
"IDIFH,CLCLG,LDLIF",5,25.00,0.00,10.00,4.00,350.00,350.00,4.00,25.00,350.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,40.00,0.00,0.00,0,0
"LBKJE,GILII,CLGDG",5,0.00,0.00,0.00,1000.00,0.00,4.00,350.00,0.00,4.00,0.00,25.00,0.00,5.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
"BLCKH,GBLGC,LDCIL",5,0.00,0.00,0.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,25.00,5.00,10.00,0.00,0.00,2.00,0.00,0.00,8.00,0.00,350.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,1000.00,1,0
"LCABI,ALLIA,FEDHL",5,4.00,0.00,0.00,350.00,0.00,10.00,1000.00,17.00,4.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,13.00,0.00,0,0
"LIICH,HGALC,AICII",5,0.00,45.00,0.00,2.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,350.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,1000.00,0.00,4.00,0.00,0,0
"LHCLH,DCLED,KIDIL",5,0.00,3.00,0.00,8.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,3.00,0.00,0.00,0.00,4.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,3.00,0.00,350.00,0.00,1,0
"GCBGL,LLILH,BILHB",5,350.00,0.00,0.00,2.00,80.00,310.00,2.00,0.00,2.00,80.00,45.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,500.00,0.00,0.00,0.00,0.00,0,0
"LGEHL,CILLB,AFDBC",5,0.00,2.00,0.00,350.00,0.00,4.00,1000.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,17.00,0.00,0,0
"LADIL,CDLBB,ELAEA",5,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,10.00,0.00,8.00,0.00,4.00,13.00,4.00,0.00,0.00,0.00,10.00,0.00,350.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0,0
