"HHDAH,ALLLF,HDBJH",5,15.00,3.00,0.00,200.00,3.00,3.00,500.00,500.00,3.00,3.00,0.00,0.00,32.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,32.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,32.00,0,0
"AADII,FGLLJ,LIJBL",5,0.00,0.00,4.00,0.00,2.00,0.00,0.00,310.00,0.00,2.00,0.00,0.00,4.00,1000.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0,0
"ALBIE,FELFC,LHHHL",5,0.00,0.00,500.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,17.00,4.00,32.00,0.00,3.00,0.00,0.00,0.00,32.00,0.00,200.00,0.00,5.00,0.00,0.00,0.00,32.00,0.00,500.00,0,0
"FHLDF,ALBLL,IFLJE",5,0.00,0.00,0.00,0.00,350.00,230.00,0.00,4.00,230.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,17.00,0.00,70.00,70.00,0.00,0.00,0.00,0.00,0,0
"GLDLB,JHHEC,LELLL",5,0.00,2.00,190.00,0.00,3.00,0.00,0.00,32.00,0.00,32.00,0.00,0.00,2.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,165.00,0.00,0.00,2.00,70.00,0.00,500.00,0,0
"LHLLK,DLIID,BBGAH",4,0.00,200.00,0.00,350.00,5.00,25.00,350.00,0.00,350.00,0.00,0.00,0.00,3.00,0.00,3.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,32.00,0.00,0.00,0.00,1,0
"FCCCH,ILHLI,FKLAF",5,4.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1000.00,0.00,0.00,0.00,0.00,1,0
"LIALL,IFLAI,DLGEK",5,0.00,4.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,0.00,1000.00,45.00,45.00,165.00,4.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,0
"JGGCB,LIHLL,GLLDF",5,4.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,2.00,0.00,2.00,0.00,25.00,25.00,25.00,0.00,25.00,0.00,2.00,0.00,25.00,4.00,1000.00,0.00,140.00,0.00,2.00,0,0
"LCLCI,CIHLE,ALFFK",5,0.00,25.00,0.00,4.00,0.00,4.00,4.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00,100.00,0.00,32.00,0.00,100.00,0.00,0.00,0.00,25.00,0.00,32.00,0.00,1,0
