"IHDAI,EILIJ,GGJBI",5,0.00,0.00,2.00,350.00,0.00,4.00,1000.00,0.00,4.00,0.00,0.00,0.00,0.00,25.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0,0
"AIHDF,EELJL,LBALI",5,13.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,350.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1000.00,0,0
"GILBL,EDEJB,LGLGL",5,0.00,0.00,310.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,2.00,0.00,310.00,0.00,0.00,310.00,45.00,2.00,4.00,310.00,45.00,0.00,0.00,0.00,25.00,2.00,4.00,0,0
"FDIFC,IHKGL,LLEIJ",5,0.00,0.00,13.00,0.00,3.00,0.00,0.00,3.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,350.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,1,0
"KIDCI,EELJF,LBFIH",5,13.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,350.00,1,0
"FLEEH,CILLA,LEEID",4,0.00,0.00,13.00,0.00,4.00,0.00,0.00,350.00,0.00,4.00,0.00,8.00,17.00,70.00,0.00,13.00,0.00,0.00,0.00,70.00,0.00,350.00,0.00,70.00,0.00,0.00,0.00,70.00,0.00,350.00,0,0
"BCFFH,HLHLB,LIICF",5,200.00,0.00,45.00,0.00,230.00,0.00,0.00,200.00,0.00,350.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,350.00,0.00,0.00,0,0
"LFFLL,FLJEI,LCLFF",5,0.00,230.00,8.00,0.00,17.00,190.00,0.00,0.00,17.00,70.00,0.00,0.00,0.00,0.00,230.00,0.00,100.00,0.00,0.00,230.00,0.00,0.00,8.00,230.00,17.00,17.00,17.00,8.00,0.00,0.00,0,0
"BLFJL,EELBG,IJHIC",5,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,350.00,0,0
"ECEFE,HLILF,LKKIL",5,3.00,0.00,0.00,0.00,190.00,0.00,0.00,1000.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,2,0
"IEGBG,LIKLI,CHLEG",5,4.00,0.00,0.00,4.00,0.00,350.00,4.00,0.00,4.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1000.00,0.00,0.00,0.00,0.00,1,0
"LHIJH,FLLDL,LJHLB",5,17.00,3.00,0.00,165.00,45.00,32.00,40.00,40.00,45.00,32.00,0.00,0.00,200.00,0.00,32.00,0.00,0.00,0.00,0.00,32.00,0.00,500.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,200.00,0,0
"GBCBE,LLELI,FILAG",5,70.00,0.00,0.00,2.00,0.00,140.00,2.00,0.00,2.00,100.00,4.00,0.00,0.00,0.00,0.00,0.00,40.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,1000.00,0.00,0.00,0.00,0.00,0,0
"LBHLG,JELCF,HIKJL",5,0.00,0.00,0.00,13.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1000.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,350.00,0.00,1,0
