"HFHGC,DHLHL,LFAGC",5,0.00,0.00,2.00,600.00,130.00,4.00,130.00,130.00,130.00,4.00,0.00,0.00,0.00,15.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,15.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,15.00,0,0
"LACLE,EFHIB,ILLLG",5,0.00,0.00,300.00,2.00,0.00,15.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,6.00,20.00,6.00,0.00,0.00,30.00,0.00,130.00,0.00,240.00,0.00,0.00,0.00,0.00,300.00,130.00,0.00,0,0
"ALLFD,DIIDG,ILALD",4,0.00,3.00,6.00,0.00,40.00,0.00,0.00,40.00,0.00,6.00,0.00,0.00,0.00,40.00,3.00,300.00,0.00,50.00,20.00,6.00,0.00,300.00,20.00,40.00,0.00,0.00,3.00,6.00,0.00,300.00,0,0
"GLDLE,HBIAF,LLDDD",5,0.00,2.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,2.00,300.00,2.00,190.00,4.00,4.00,2.00,190.00,2.00,40.00,2.00,190.00,0.00,0.00,2.00,11.00,2.00,40.00,0,0
"KCLED,ILIGH,LALIL",5,40.00,0.00,3.00,0.00,500.00,0.00,0.00,40.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,7.00,40.00,40.00,0.00,3.00,0.00,0.00,1,0
"DLJGL,AELLD,LLCFC",5,0.00,0.00,7.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,3.00,3.00,11.00,500.00,0.00,0.00,0.00,0.00,0.00,7.00,11.00,350.00,0.00,0.00,0.00,0.00,0.00,150.00,11.00,70.00,0,0
"LFLCD,IGBFA,BLDLL",5,0.00,15.00,0.00,2.00,0.00,2.00,2.00,0.00,20.00,0.00,6.00,0.00,2.00,4.00,2.00,90.00,0.00,300.00,190.00,0.00,4.00,0.00,190.00,0.00,0.00,0.00,350.00,0.00,4.00,0.00,0,0
"DECED,LDELL,GLLDH",5,0.00,0.00,20.00,0.00,0.00,190.00,0.00,0.00,0.00,0.00,240.00,12.00,0.00,2.00,0.00,2.00,240.00,7.00,0.00,0.00,0.00,0.00,190.00,0.00,0.00,190.00,0.00,90.00,0.00,0.00,0,0
"HAIFF,LLJEC,IILLB",4,0.00,0.00,300.00,4.00,40.00,30.00,4.00,6.00,4.00,40.00,6.00,0.00,0.00,6.00,0.00,300.00,3.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,60.00,0.00,40.00,0.00,0.00,0,0
"GAGHL,FLLLH,KFCFB",5,70.00,0.00,0.00,90.00,0.00,2.00,500.00,0.00,500.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1,0
"ILHLB,FELFA,ELIKG",4,0.00,6.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,70.00,15.00,40.00,60.00,300.00,0.00,2.00,2.00,6.00,0.00,300.00,12.00,40.00,0.00,0.00,0.00,6.00,0.00,300.00,12.00,1,0
"LFLKL,EBFCE,FAGLL",5,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,350.00,0.00,2.00,0.00,0.00,0.00,80.00,2.00,0.00,350.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,350.00,1,0
"LLCLL,JBHGE,GHCHB",5,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,150.00,0.00,0.00,0.00,4.00,2.00,130.00,2.00,4.00,2.00,0.00,0.00,7.00,0.00,600.00,2.00,0,0
