"LLLDF,GIFKH,LLLFF",5,0.00,50.00,350.00,6.00,40.00,40.00,6.00,6.00,40.00,40.00,2.00,2.00,350.00,15.00,50.00,350.00,20.00,20.00,350.00,50.00,15.00,350.00,350.00,50.00,0.00,0.00,0.00,0.00,15.00,350.00,1,0
"LLHLH,KELBL,LLDDG",5,0.00,600.00,50.00,12.00,0.00,0.00,12.00,12.00,0.00,0.00,0.00,0.00,50.00,600.00,50.00,30.00,0.00,0.00,30.00,50.00,500.00,50.00,50.00,130.00,0.00,0.00,30.00,11.00,600.00,50.00,1,0
"LGHAL,HLGHH,AFLLF",5,4.00,2.00,0.00,20.00,0.00,600.00,20.00,0.00,600.00,3.00,0.00,0.00,90.00,0.00,20.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,350.00,0.00,600.00,600.00,2.00,0.00,2.00,0.00,0,0
"GLLLL,HBGCC,ALLGH",5,0.00,500.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,90.00,0.00,500.00,3.00,130.00,30.00,500.00,20.00,90.00,0.00,500.00,20.00,0.00,0.00,20.00,3.00,500.00,0.00,0,0
"LLHGH,FHLHD,LJDGG",5,0.00,30.00,0.00,130.00,130.00,4.00,600.00,130.00,600.00,4.00,0.00,15.00,500.00,0.00,11.00,0.00,2.00,0.00,0.00,11.00,0.00,90.00,0.00,30.00,0.00,0.00,130.00,0.00,0.00,500.00,0,0
"GGLLL,DIGFH,LLBEL",5,0.00,500.00,4.00,0.00,40.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,20.00,500.00,2.00,240.00,0.00,11.00,20.00,2.00,500.00,20.00,2.00,500.00,0.00,0.00,20.00,4.00,500.00,20.00,0,0
"IHLLH,LCHKL,HGJLH",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,600.00,0.00,0.00,0.00,0.00,4.00,500.00,0.00,4.00,0.00,600.00,0.00,600.00,7.00,0.00,0.00,0.00,0.00,600.00,1,0
"LILBH,HLKHI,LCLGH",5,4.00,40.00,7.00,0.00,600.00,600.00,0.00,0.00,600.00,600.00,0.00,0.00,6.00,0.00,40.00,7.00,0.00,0.00,7.00,40.00,0.00,6.00,7.00,40.00,130.00,130.00,40.00,7.00,0.00,6.00,1,0
"LLHDL,DHLHE,JDEGL",5,0.00,30.00,0.00,130.00,0.00,4.00,600.00,0.00,600.00,0.00,50.00,11.00,500.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,190.00,0.00,0.00,0.00,0.00,0.00,600.00,0.00,190.00,0.00,0,0
"LHEBL,FLLGG,HKFHH",5,15.00,4.00,0.00,500.00,4.00,15.00,500.00,30.00,12.00,4.00,0.00,0.00,600.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,600.00,0.00,4.00,2.00,15.00,4.00,0.00,0.00,600.00,1,0
"LGLLF,DLAGA,LBLJL",5,0.00,90.00,4.00,3.00,500.00,90.00,3.00,3.00,90.00,500.00,0.00,0.00,2.00,0.00,90.00,4.00,0.00,0.00,4.00,500.00,0.00,2.00,4.00,500.00,11.00,11.00,500.00,4.00,0.00,2.00,0,0
"HLLLL,IHDFA,LDLEG",5,0.00,600.00,11.00,4.00,30.00,30.00,4.00,4.00,30.00,30.00,0.00,6.00,4.00,190.00,600.00,11.00,300.00,0.00,0.00,500.00,0.00,11.00,0.00,500.00,0.00,0.00,30.00,11.00,0.00,11.00,0,0
"FBFKL,LLLLH,FAFIF",5,600.00,0.00,0.00,70.00,350.00,350.00,350.00,350.00,350.00,350.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,70.00,0.00,0.00,0.00,0.00,1,0
"LLLHL,GEJGD,LLLCG",5,0.00,600.00,30.00,0.00,12.00,12.00,0.00,0.00,12.00,12.00,2.00,2.00,0.00,0.00,600.00,30.00,20.00,20.00,150.00,130.00,0.00,0.00,150.00,130.00,0.00,0.00,500.00,500.00,0.00,0.00,0,0
"DHEBG,LGLGH,GLGLG",5,90.00,0.00,500.00,0.00,2.00,0.00,0.00,500.00,0.00,500.00,25.00,600.00,0.00,20.00,0.00,2.00,4.00,60.00,0.00,0.00,11.00,0.00,0.00,0.00,2.00,90.00,0.00,500.00,11.00,0.00,0,0
