"HEICG,LLHLA,HALIE",4,130.00,0.00,0.00,130.00,3.00,130.00,130.00,130.00,3.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0,0
"LIGBF,HLLFL,IDEIF",5,30.00,4.00,0.00,320.00,4.00,15.00,320.00,50.00,25.00,4.00,0.00,0.00,300.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,11.00,300.00,0.00,4.00,3.00,3.00,0,0
"HHLAE,ACJJL,LHHLH",5,0.00,30.00,500.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,30.00,500.00,0.00,0.00,130.00,30.00,3.00,3.00,130.00,30.00,0.00,0.00,0,0
"HCDLL,EHAHF,GLLLG",5,0.00,0.00,380.00,3.00,0.00,500.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,3.00,0.00,3.00,0.00,500.00,0.00,0.00,0.00,0,0
"LLELH,BELIG,ILFLD",5,0.00,50.00,4.00,15.00,0.00,0.00,15.00,0.00,15.00,0.00,30.00,30.00,220.00,300.00,70.00,4.00,0.00,0.00,50.00,4.00,220.00,300.00,70.00,4.00,0.00,0.00,0,0
"LLLAE,JHELG,LBHDH",5,0.00,15.00,0.00,3.00,500.00,130.00,3.00,3.00,130.00,500.00,0.00,0.00,15.00,0.00,30.00,6.00,0.00,0.00,6.00,30.00,0.00,15.00,0.00,15.00,0.00,0.00,0,0
"HLLEH,CEHAI,HLGHB",5,0.00,30.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,30.00,3.00,130.00,0.00,9.00,500.00,3.00,30.00,500.00,3.00,30.00,0.00,0.00,0,0
"LEFFG,HLLHL,BHHFH",5,500.00,0.00,0.00,500.00,0.00,130.00,130.00,6.00,18.00,0.00,30.00,0.00,15.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,30.00,0.00,30.00,0.00,3.00,3.00,0,0
"LGGCL,ELLLH,DGFFC",5,50.00,25.00,0.00,500.00,0.00,320.00,0.00,45.00,380.00,0.00,0.00,0.00,25.00,0.00,3.00,0.00,0.00,0.00,25.00,0.00,25.00,0.00,3.00,0.00,0.00,0.00,0,0
"LFLCH,FGBFB,HLHLG",5,0.00,18.00,130.00,3.00,0.00,3.00,3.00,0.00,25.00,0.00,2.00,2.00,2.00,3.00,2.00,130.00,2.00,70.00,500.00,0.00,6.00,0.00,500.00,0.00,0.00,0.00,0,0
"HHJDH,BCHEF,LHLLB",5,0.00,3.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,130.00,30.00,30.00,3.00,0.00,0.00,3.00,30.00,30.00,500.00,500.00,3.00,0.00,0.00,0,0
"ALFBL,FFLFF,GGEGD",5,320.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,4.00,25.00,0.00,3.00,2.00,0.00,0.00,3.00,0.00,380.00,0.00,3.00,320.00,320.00,0,0
"LIBCH,ILLLF,EDFGH",5,300.00,4.00,0.00,320.00,0.00,70.00,500.00,50.00,30.00,0.00,0.00,50.00,50.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,4.00,4.00,0,0
"CLBLL,DCDJC,LHHLL",5,0.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,500.00,0.00,220.00,0.00,130.00,0.00,0.00,0,0
"ILAIG,BFHJH,LLILD",4,0.00,4.00,300.00,0.00,2.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,4.00,30.00,300.00,15.00,0.00,0.00,4.00,300.00,4.00,130.00,300.00,4.00,0.00,0.00,0,0
"FLELL,EFGFG,LLLEK",5,0.00,2.00,50.00,2.00,2.00,320.00,2.00,2.00,2.00,70.00,0.00,0.00,2.00,380.00,320.00,50.00,50.00,50.00,2.00,0.00,2.00,25.00,18.00,50.00,0.00,0.00,1,0
"ICIBF,HLLIE,EIIDH",4,30.00,0.00,0.00,300.00,0.00,300.00,300.00,15.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,50.00,0.00,50.00,0.00,3.00,3.00,0,0
