"DDFLL,AAHDH,FLLFA",5,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,220.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0,0
"HJADL,LLEEE,HJLJL",5,290.00,0.00,0.00,3.00,3.00,30.00,3.00,3.00,3.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0,0
"ELBDE,HEELD,IADGI",5,0.00,0.00,0.00,50.00,0.00,0.00,290.00,0.00,0.00,0.00,0.00,3.00,15.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0,0
"GHBAC,DLHLG,LEEHA",4,0.00,0.00,15.00,3.00,30.00,3.00,3.00,130.00,3.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,130.00,0.00,3.00,0.00,0.00,0,0
"EEHFH,HFEAK,IILLC",4,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,4.00,15.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
"LBFFE,IFDAD,KLLEB",5,0.00,0.00,0.00,2.00,0.00,18.00,2.00,0.00,18.00,0.00,4.00,0.00,0.00,0.00,6.00,0.00,0.00,4.00,18.00,0.00,11.00,0.00,290.00,0.00,0.00,0.00,1,0
"LLLEE,GEDFD,HCBEK",5,0.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,3.00,11.00,0.00,6.00,0.00,3.00,0.00,9.00,3.00,0.00,3.00,0.00,30.00,0.00,0.00,1,0
"FLBIG,LBEDF,BDLKH",4,0.00,2.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,6.00,0.00,15.00,2.00,0.00,18.00,0.00,300.00,0.00,0.00,6.00,0.00,0.00,0.00,6.00,6.00,6.00,1,0
"HLGLC,IBICK,FIDEG",4,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,50.00,3.00,0.00,3.00,0.00,4.00,4.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,1,0
"LIHLJ,DAFEG,ELDIL",5,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,30.00,0.00,320.00,0.00,11.00,0.00,0.00,0.00,0,0
"DEGHJ,ACLEL,LLCCC",5,0.00,0.00,170.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,4.00,0.00,0.00,130.00,0.00,25.00,0.00,0.00,0.00,0.00,11.00,15.00,0.00,0.00,0.00,0.00,0,0
"HBDKB,GLELC,LCHCG",4,3.00,0.00,0.00,3.00,45.00,130.00,3.00,50.00,3.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1,0
"BELAL,DACDF,LLAFL",5,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,9.00,0.00,320.00,0.00,11.00,6.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0,0
"FKHEC,LLECL,DEJEA",5,15.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,2.00,0.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,1,0
"ILLIH,DEALE,EBHAD",4,0.00,300.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0,0
"FLACF,DHBHA,CCLLC",5,0.00,2.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,18.00,0.00,11.00,0.00,0.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"FFLFE,LAECG,FCLKI",4,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,70.00,0.00,70.00,9.00,0.00,70.00,0.00,2.00,0.00,70.00,4.00,4.00,1,0
"BLILB,LHAGC,FIIDE",4,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,300.00,50.00,0.00,2.00,0.00,2.00,0.00,2.00,3.00,3.00,0,0
"ELCIH,LFFBF,CJLIE",4,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,15.00,0.00,300.00,0.00,0.00,9.00,0.00,0.00,0.00,9.00,2.00,2.00,0,0
"KALFF,HEBBE,CLLCL",5,0.00,0.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,170.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
"FLEEL,LFKHE,GALKI",5,2.00,2.00,0.00,2.00,0.00,18.00,2.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,18.00,0.00,290.00,0.00,0.00,25.00,0.00,3.00,0.00,3.00,2.00,2.00,2,0
"ELKBD,AHLLJ,LGHBC",4,0.00,0.00,3.00,0.00,3.00,0.00,0.00,130.00,0.00,130.00,0.00,4.00,15.00,25.00,0.00,3.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00,0.00,0.00,0.00,1,0
"ECCIF,LLBCC,BBCHH",5,6.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,6.00,0.00,0.00,6.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,170.00,0,0
"FFCLC,BLFDI,CIELF",5,0.00,2.00,0.00,18.00,9.00,2.00,18.00,0.00,2.00,0.00,0.00,0.00,320.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"GEHAH,LJECL,EHBEC",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,290.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0,0
"BALDG,LLBCC,JCCEG",5,6.00,0.00,0.00,6.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,170.00,0,0
"LELED,DAEJC,ADGLB",5,0.00,50.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,45.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"HEBCH,LDLDD,DLFCG",5,220.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,40.00,15.00,0.00,11.00,0.00,0.00,0.00,6.00,3.00,0.00,30.00,0.00,3.00,0.00,0.00,0.00,0,0
"LCLHF,IEFDD,GFCLH",5,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,320.00,0.00,18.00,0.00,2.00,0.00,0.00,0.00,0,0
"KCCLH,GEEHE,LCCFC",5,0.00,0.00,9.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,170.00,0.00,0.00,1,0
"GADAD,HCGHG,LLIIH",4,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,25.00,0.00,11.00,0.00,3.00,3.00,0.00,25.00,0.00,3.00,0.00,0.00,0.00,0,0
"LALFD,DFFLG,FECHH",4,0.00,4.00,0.00,70.00,70.00,2.00,70.00,70.00,70.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"JLLED,FCDHL,GFFFF",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,18.00,320.00,0.00,3.00,0.00,3.00,0.00,25.00,0.00,0.00,0,0
"EBGIG,FELKC,ILCEF",4,0.00,0.00,4.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,18.00,0.00,0.00,300.00,0.00,4.00,0.00,2.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,1,0
"LFKGE,ICLDA,LLFGH",4,0.00,2.00,18.00,9.00,0.00,0.00,9.00,9.00,0.00,0.00,50.00,0.00,18.00,90.00,18.00,0.00,0.00,4.00,0.00,18.00,90.00,18.00,18.00,2.00,0.00,0.00,1,0
