"ALLGJ,GIILE,LLLBL",5,0.00,4.00,130.00,0.00,2000.00,0.00,0.00,2000.00,0.00,2000.00,3.00,3.00,0.00,50.00,4.00,130.00,90.00,25.00,4.00,380.00,0.00,50.00,4.00,380.00,0.00,0.00,0,0
"HLKLB,IDIAL,LLLIC",5,0.00,3.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2000.00,2000.00,3.00,300.00,130.00,0.00,2000.00,4.00,3.00,170.00,3.00,300.00,30.00,0.00,0.00,0.00,1,0
"CFICF,ILLIK,LEIFL",5,300.00,0.00,0.00,9.00,2000.00,0.00,9.00,2000.00,0.00,2000.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,320.00,0.00,2.00,300.00,300.00,1,0
"LILLE,ILFIL,JCIGC",5,4.00,300.00,0.00,18.00,0.00,300.00,18.00,0.00,300.00,0.00,0.00,4.00,4.00,0.00,300.00,0.00,2000.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,2000.00,2000.00,0,0
"ILJGI,LDLEL,ILIIF",5,11.00,4.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,2000.00,300.00,50.00,50.00,4.00,50.00,0.00,4.00,50.00,50.00,2000.00,2000.00,4.00,0.00,0.00,0,0
"AICIC,IHLAI,LLIIC",5,0.00,0.00,300.00,0.00,3.00,0.00,0.00,30.00,0.00,3.00,2000.00,2000.00,0.00,300.00,0.00,9.00,2000.00,4.00,0.00,300.00,4.00,300.00,0.00,4.00,0.00,0.00,0,0
"LEFFL,FLLLH,IIIHL",5,70.00,0.00,50.00,500.00,4.00,2000.00,0.00,2000.00,320.00,2000.00,0.00,0.00,15.00,50.00,0.00,4.00,0.00,0.00,4.00,0.00,50.00,0.00,50.00,0.00,70.00,70.00,0,0
"IBIAI,HLLIB,LEIFE",5,30.00,0.00,0.00,300.00,300.00,2000.00,2000.00,300.00,2000.00,300.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,3.00,3.00,0,0
"ILFLA,LCIII,DILLF",5,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,2000.00,300.00,0.00,300.00,0.00,2000.00,4.00,4.00,45.00,300.00,0.00,300.00,0.00,0.00,0.00,0,0
"LDIBI,ILLLD,GBIAC",5,300.00,0.00,0.00,220.00,3.00,2000.00,2000.00,90.00,2000.00,3.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,300.00,300.00,0,0
"LAIBC,GLLIA,IFIJL",5,25.00,0.00,0.00,300.00,2000.00,300.00,300.00,2000.00,300.00,2000.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,18.00,0.00,2.00,0.00,3.00,3.00,0,0
"LBLJL,CLIIB,ICLEA",5,0.00,6.00,0.00,300.00,300.00,2000.00,2000.00,300.00,2000.00,300.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,9.00,9.00,0.00,0.00,0.00,9.00,0.00,9.00,9.00,0,0
