"LABBH,BILIA,IAEDK",4,0.00,0.00,0.00,300.00,4.00,4.00,300.00,300.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1,0
"GDLII,LGCGG,FLBJJ",5,3.00,0.00,2.00,3.00,0.00,3.00,3.00,0.00,90.00,0.00,9.00,0.00,0.00,2.00,0.00,18.00,0.00,0.00,25.00,0.00,3.00,0.00,3.00,0.00,380.00,380.00,0,0
"CABGJ,AGELD,LLLHL",5,0.00,0.00,500.00,0.00,3.00,0.00,0.00,3.00,0.00,380.00,0.00,0.00,0.00,15.00,0.00,6.00,4.00,0.00,0.00,4.00,0.00,0.00,9.00,0.00,0.00,0.00,0,0
"GLLLL,LCBFB,AEIBL",5,0.00,380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,3.00,0.00,3.00,0.00,300.00,15.00,0.00,0.00,0.00,0.00,0.00,75.00,9.00,9.00,0,0
"LLFIB,CEAGF,LLELL",5,0.00,18.00,290.00,0.00,0.00,15.00,0.00,0.00,0.00,15.00,0.00,0.00,75.00,4.00,15.00,320.00,0.00,0.00,70.00,15.00,4.00,15.00,50.00,18.00,0.00,0.00,0,0
"GLHLG,LADBD,DLGHF",5,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,11.00,3.00,45.00,380.00,0.00,90.00,130.00,3.00,0.00,3.00,11.00,25.00,0.00,0.00,0.00,0,0
"ABLLK,CLBHG,LCICL",5,0.00,0.00,0.00,0.00,500.00,0.00,0.00,6.00,4.00,50.00,0.00,0.00,0.00,0.00,0.00,170.00,0.00,40.00,0.00,0.00,0.00,6.00,0.00,130.00,9.00,9.00,1,0
"JEBEL,LCECE,EFLLD",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,290.00,0.00,0.00,0.00,0.00,290.00,2.00,0.00,50.00,0.00,290.00,0.00,0.00,0.00,0.00,0,0
"IJCCE,LILLH,AAEFC",4,300.00,0.00,0.00,300.00,0.00,4.00,300.00,0.00,4.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0,0
"IDIID,FILLF,EFBGD",4,0.00,0.00,0.00,300.00,0.00,4.00,300.00,0.00,300.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"FEDCL,JLLLF,LJGDB",5,0.00,0.00,0.00,320.00,45.00,2.00,320.00,130.00,2.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0,0
"LLGIC,GGDGL,IAAJC",5,3.00,25.00,0.00,3.00,0.00,3.00,3.00,0.00,90.00,0.00,0.00,3.00,11.00,0.00,4.00,0.00,3.00,0.00,0.00,4.00,0.00,4.00,4.00,4.00,380.00,380.00,0,0
"DBLAI,LLEEE,BFDJA",5,290.00,0.00,0.00,0.00,6.00,11.00,0.00,0.00,11.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,6.00,290.00,290.00,0,0
"GHBKG,LLLLC,CEAFL",5,170.00,0.00,0.00,90.00,0.00,3.00,380.00,170.00,3.00,0.00,15.00,30.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,1,0
"BGLBF,ILHLB,EDGFL",5,4.00,0.00,0.00,0.00,290.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0,0
"LLILG,FBAHB,HFLIG",5,0.00,300.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,380.00,0.00,70.00,2.00,2.00,130.00,2.00,3.00,18.00,3.00,0.00,0.00,0,0
"ALHLA,ICIDF,LLDEE",4,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,50.00,0.00,300.00,0.00,30.00,4.00,4.00,0.00,45.00,0.00,50.00,0.00,130.00,0.00,0.00,0,0
"GBLIF,LHFHC,HLDFH",5,3.00,0.00,3.00,0.00,500.00,0.00,0.00,3.00,0.00,3.00,18.00,0.00,0.00,3.00,0.00,30.00,0.00,70.00,25.00,0.00,3.00,0.00,3.00,0.00,130.00,130.00,0,0
"GIELL,IELEA,DLCLB",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0.00,220.00,0.00,0.00,4.00,4.00,3.00,0.00,90.00,0.00,3.00,0.00,0.00,0.00,0,0
"LLDLK,HAFII,DLHAL",5,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,18.00,0.00,130.00,11.00,130.00,3.00,11.00,0.00,320.00,0.00,30.00,220.00,0.00,0.00,1,0
"LLGDG,GCFFC,HLHLE",5,0.00,25.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,70.00,3.00,30.00,3.00,3.00,90.00,380.00,30.00,18.00,3.00,130.00,3.00,0.00,0.00,0,0
"LLDBG,KFLDF,IGFLH",5,0.00,11.00,0.00,18.00,0.00,18.00,18.00,0.00,2.00,0.00,0.00,0.00,500.00,0.00,18.00,0.00,0.00,0.00,3.00,4.00,25.00,300.00,3.00,4.00,0.00,0.00,1,0
"HLLIH,FAEAF,DLGLC",5,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,3.00,0.00,3.00,45.00,2.00,320.00,500.00,0.00,3.00,0.00,3.00,11.00,0.00,0.00,0,0
"HLBHE,LBFCF,BLHLL",5,0.00,3.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,18.00,320.00,3.00,0.00,130.00,130.00,130.00,30.00,3.00,0.00,3.00,0.00,130.00,6.00,6.00,6.00,0,0
"KLHHG,JCLLE,LLAAL",5,0.00,0.00,75.00,0.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,30.00,0.00,0.00,0.00,4.00,0.00,15.00,0.00,500.00,0.00,0.00,1,0
"LHBGE,GELLL,CCEIJ",5,0.00,3.00,0.00,290.00,0.00,290.00,290.00,0.00,0.00,0.00,0.00,0.00,30.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0,0
"ILABG,LDLDL,ABAHC",5,220.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,500.00,50.00,0.00,4.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0,0
"BDEKC,IELEI,EIEFE",5,0.00,0.00,0.00,0.00,290.00,0.00,0.00,290.00,0.00,290.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
"LLDLD,HIIIK,ABCCG",5,0.00,220.00,0.00,300.00,0.00,4.00,300.00,0.00,4.00,0.00,0.00,3.00,50.00,0.00,40.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
"BAECG,LCLDE,EEELL",5,9.00,0.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,15.00,0.00,290.00,0.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"GLEEA,DGGGL,GEHFG",5,0.00,3.00,0.00,380.00,3.00,3.00,90.00,380.00,3.00,3.00,0.00,0.00,25.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,25.00,0.00,3.00,0.00,0.00,0,0
"LGHDH,DCLHL,JLDLH",5,0.00,3.00,0.00,9.00,0.00,0.00,9.00,0.00,0.00,0.00,220.00,0.00,90.00,0.00,3.00,0.00,0.00,0.00,500.00,0.00,45.00,0.00,45.00,0.00,0.00,0.00,0,0
"CALAC,ILDLE,GIBCD",5,4.00,0.00,0.00,0.00,90.00,0.00,0.00,3.00,170.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0,0
"LIAHD,HDLBH,LHGFB",5,0.00,4.00,3.00,11.00,0.00,0.00,11.00,11.00,0.00,0.00,500.00,0.00,50.00,130.00,4.00,3.00,0.00,3.00,3.00,4.00,130.00,50.00,3.00,4.00,0.00,0.00,0,0
"LFDIH,BLLHA,LGEEJ",5,6.00,2.00,3.00,130.00,11.00,15.00,500.00,130.00,11.00,15.00,0.00,0.00,18.00,25.00,2.00,3.00,0.00,0.00,3.00,2.00,25.00,18.00,3.00,2.00,0.00,0.00,0,0
"GHHID,HIIEG,LLLHD",4,0.00,0.00,130.00,0.00,4.00,0.00,0.00,50.00,0.00,50.00,3.00,3.00,0.00,300.00,0.00,130.00,30.00,130.00,3.00,30.00,3.00,3.00,25.00,30.00,0.00,0.00,0,0
"IFLBA,LIGLG,DABBL",4,4.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,300.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0,0
