"AALBD,LEGEL,EBFBE",5,0.00,4.00,0.00,0.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,290.00,0,0
"HFLLL,LEGBG,FGFGH",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,2.00,0.00,0.00,0.00,0.00,70.00,380.00,0.00,70.00,0.00,2.00,0.00,70.00,15.00,15.00,0,0
"HACLB,IHLCF,FLHEH",5,0.00,0.00,2.00,30.00,0.00,30.00,30.00,0.00,3.00,0.00,300.00,0.00,0.00,70.00,0.00,2.00,0.00,4.00,3.00,0.00,500.00,0.00,30.00,0.00,0.00,0.00,0,0
"AHIFD,LLHLF,HHBAE",4,130.00,0.00,3.00,0.00,3.00,0.00,0.00,130.00,0.00,3.00,30.00,30.00,0.00,30.00,0.00,3.00,3.00,3.00,0.00,3.00,0.00,30.00,0.00,3.00,300.00,300.00,0,0
"KCFGB,ALLLE,LCICF",5,15.00,0.00,0.00,0.00,320.00,0.00,0.00,320.00,0.00,300.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,1,0
"LLDLE,FAGDG,LCDGL",5,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,380.00,0.00,45.00,0.00,2.00,0.00,0.00,220.00,0.00,90.00,0.00,220.00,0.00,0.00,0,0
"IAEJD,JLILH,ECLFG",4,0.00,0.00,0.00,300.00,50.00,300.00,300.00,0.00,4.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
"GLEGG,FELLD,GLBGA",5,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,90.00,380.00,3.00,3.00,2.00,2.00,3.00,3.00,90.00,380.00,3.00,3.00,0.00,0.00,0,0
"LILGL,GLGLF,EELAG",5,90.00,50.00,15.00,90.00,50.00,0.00,380.00,0.00,0.00,50.00,0.00,0.00,4.00,0.00,50.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,15.00,0.00,90.00,90.00,0,0
"LAFLD,CFLIB,HLHLL",5,0.00,0.00,500.00,18.00,0.00,2.00,18.00,0.00,18.00,0.00,40.00,0.00,75.00,130.00,0.00,3.00,0.00,0.00,70.00,0.00,0.00,0.00,130.00,0.00,0.00,0.00,0,0
"LEHEE,GIDLI,LFLCH",5,0.00,0.00,18.00,4.00,4.00,300.00,4.00,4.00,4.00,300.00,0.00,0.00,0.00,2.00,290.00,2.00,0.00,0.00,2.00,50.00,2.00,0.00,18.00,0.00,0.00,0.00,0,0
"CHCAL,HLLLI,LHGKD",5,130.00,0.00,3.00,40.00,40.00,0.00,170.00,220.00,170.00,90.00,30.00,30.00,0.00,30.00,0.00,3.00,3.00,3.00,0.00,3.00,0.00,30.00,0.00,3.00,3.00,3.00,1,0
"IDFFF,FLCLL,EGLDF",5,2.00,0.00,0.00,4.00,0.00,300.00,4.00,0.00,4.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,320.00,0,0
"LFLCL,DLCLB,LEAGH",5,0.00,18.00,0.00,40.00,500.00,75.00,170.00,40.00,0.00,15.00,0.00,0.00,2.00,0.00,2.00,15.00,0.00,0.00,15.00,2.00,0.00,2.00,0.00,18.00,45.00,45.00,0,0
"FIFJL,LFLLG,DGBDL",5,70.00,0.00,0.00,70.00,0.00,2.00,320.00,0.00,320.00,0.00,25.00,50.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,70.00,0,0
